Sexo;Comunidades y Ciudades Autónomas;Nivel de formación alcanzado;Periodo;Total
Ambos sexos;18 Ceuta;Educación superior;2016;1,5
Ambos sexos;18 Ceuta;Educación superior;2017;1,2
Ambos sexos;18 Ceuta;Educación superior;2018;1,6
Ambos sexos;18 Ceuta;Educación superior;2019;1,2
Ambos sexos;18 Ceuta;Educación superior;2020;1,1
Ambos sexos;18 Ceuta;Educación superior;2021;2,0
Ambos sexos;18 Ceuta;Educación superior;2022;1,6
Ambos sexos;18 Ceuta;Educación superior;2023;1,0
Ambos sexos;18 Ceuta;Educación superior;2024;2,0
Ambos sexos;19 Melilla;Analfabetos;2014;0,2
Ambos sexos;19 Melilla;Analfabetos;2015;0,1
Ambos sexos;19 Melilla;Analfabetos;2016;0,3
Ambos sexos;19 Melilla;Analfabetos;2017;0,3
Ambos sexos;19 Melilla;Analfabetos;2018;0,3
Ambos sexos;19 Melilla;Analfabetos;2019;0,3
Ambos sexos;19 Melilla;Analfabetos;2020;0,2
Ambos sexos;19 Melilla;Analfabetos;2021;0,3
Ambos sexos;19 Melilla;Analfabetos;2022;0,2
Ambos sexos;19 Melilla;Analfabetos;2023;0,2
Ambos sexos;19 Melilla;Analfabetos;2024;0,5
Ambos sexos;19 Melilla;Estudios primarios incompletos;2014;1,7
Ambos sexos;19 Melilla;Estudios primarios incompletos;2015;1,7
Ambos sexos;19 Melilla;Estudios primarios incompletos;2016;1,1
Ambos sexos;19 Melilla;Estudios primarios incompletos;2017;1,0
Ambos sexos;19 Melilla;Estudios primarios incompletos;2018;0,9
Ambos sexos;19 Melilla;Estudios primarios incompletos;2019;0,8
Ambos sexos;19 Melilla;Estudios primarios incompletos;2020;0,5
Ambos sexos;19 Melilla;Estudios primarios incompletos;2021;0,5
Ambos sexos;19 Melilla;Estudios primarios incompletos;2022;0,7
Ambos sexos;19 Melilla;Estudios primarios incompletos;2023;0,5
Ambos sexos;19 Melilla;Estudios primarios incompletos;2024;1,0
Ambos sexos;19 Melilla;Educación primaria;2014;1,2
Ambos sexos;19 Melilla;Educación primaria;2015;2,2
Ambos sexos;19 Melilla;Educación primaria;2016;2,2
Ambos sexos;19 Melilla;Educación primaria;2017;1,9
Ambos sexos;19 Melilla;Educación primaria;2018;2,3
Ambos sexos;19 Melilla;Educación primaria;2019;2,1
Ambos sexos;19 Melilla;Educación primaria;2020;2,0
Ambos sexos;19 Melilla;Educación primaria;2021;2,2
Ambos sexos;19 Melilla;Educación primaria;2022;2,1
Ambos sexos;19 Melilla;Educación primaria;2023;2,2
Ambos sexos;19 Melilla;Educación primaria;2024;1,9
Ambos sexos;19 Melilla;Primera etapa de Educación Secundaria y similar;2014;3,2
Ambos sexos;19 Melilla;Primera etapa de Educación Secundaria y similar;2015;3,3
Ambos sexos;19 Melilla;Primera etapa de Educación Secundaria y similar;2016;3,1
Ambos sexos;19 Melilla;Primera etapa de Educación Secundaria y similar;2017;2,7
Ambos sexos;19 Melilla;Primera etapa de Educación Secundaria y similar;2018;3,6
Ambos sexos;19 Melilla;Primera etapa de Educación Secundaria y similar;2019;3,4
Ambos sexos;19 Melilla;Primera etapa de Educación Secundaria y similar;2020;3,4
Ambos sexos;19 Melilla;Primera etapa de Educación Secundaria y similar;2021;3,2
Ambos sexos;19 Melilla;Primera etapa de Educación Secundaria y similar;2022;2,5
Ambos sexos;19 Melilla;Primera etapa de Educación Secundaria y similar;2023;3,4
Ambos sexos;19 Melilla;Primera etapa de Educación Secundaria y similar;2024;3,9
Ambos sexos;19 Melilla;Segunda etapa de educación secundaria, con orientación general;2014;1,3
Ambos sexos;19 Melilla;Segunda etapa de educación secundaria, con orientación general;2015;2,0
Ambos sexos;19 Melilla;Segunda etapa de educación secundaria, con orientación general;2016;1,7
Ambos sexos;19 Melilla;Segunda etapa de educación secundaria, con orientación general;2017;1,9
Ambos sexos;19 Melilla;Segunda etapa de educación secundaria, con orientación general;2018;0,9
Ambos sexos;19 Melilla;Segunda etapa de educación secundaria, con orientación general;2019;1,1
Ambos sexos;19 Melilla;Segunda etapa de educación secundaria, con orientación general;2020;1,2
Ambos sexos;19 Melilla;Segunda etapa de educación secundaria, con orientación general;2021;1,3
Ambos sexos;19 Melilla;Segunda etapa de educación secundaria, con orientación general;2022;1,5
Ambos sexos;19 Melilla;Segunda etapa de educación secundaria, con orientación general;2023;1,3
Ambos sexos;19 Melilla;Segunda etapa de educación secundaria, con orientación general;2024;1,4
Ambos sexos;19 Melilla;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2014;0,9
Ambos sexos;19 Melilla;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2015;0,9
Ambos sexos;19 Melilla;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2016;0,6
Ambos sexos;19 Melilla;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2017;0,6
Ambos sexos;19 Melilla;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2018;0,7
Ambos sexos;19 Melilla;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2019;1,0
Ambos sexos;19 Melilla;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2020;0,9
Ambos sexos;19 Melilla;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2021;0,9
Ambos sexos;19 Melilla;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2022;1,1
Ambos sexos;19 Melilla;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2023;0,6
Ambos sexos;19 Melilla;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2024;1,0
Ambos sexos;19 Melilla;Educación superior;2014;1,1
Ambos sexos;19 Melilla;Educación superior;2015;1,8
Ambos sexos;19 Melilla;Educación superior;2016;2,2
Ambos sexos;19 Melilla;Educación superior;2017;1,8
Ambos sexos;19 Melilla;Educación superior;2018;1,4
Ambos sexos;19 Melilla;Educación superior;2019;1,5
Ambos sexos;19 Melilla;Educación superior;2020;1,1
Ambos sexos;19 Melilla;Educación superior;2021;1,7
Ambos sexos;19 Melilla;Educación superior;2022;1,8
Ambos sexos;19 Melilla;Educación superior;2023;1,5
Ambos sexos;19 Melilla;Educación superior;2024;1,3
