Sexo;Comunidades y Ciudades Autónomas;Nivel de formación alcanzado;Periodo;Total
Ambos sexos;18 Ceuta;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2023;4,1
Ambos sexos;18 Ceuta;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2024;3,1
Ambos sexos;18 Ceuta;Educación superior;2014;9,3
Ambos sexos;18 Ceuta;Educación superior;2015;11,7
Ambos sexos;18 Ceuta;Educación superior;2016;11,8
Ambos sexos;18 Ceuta;Educación superior;2017;10,9
Ambos sexos;18 Ceuta;Educación superior;2018;11,0
Ambos sexos;18 Ceuta;Educación superior;2019;9,6
Ambos sexos;18 Ceuta;Educación superior;2020;10,6
Ambos sexos;18 Ceuta;Educación superior;2021;10,1
Ambos sexos;18 Ceuta;Educación superior;2022;9,0
Ambos sexos;18 Ceuta;Educación superior;2023;9,1
Ambos sexos;18 Ceuta;Educación superior;2024;15,3
Ambos sexos;19 Melilla;Analfabetos;2014;0,2
Ambos sexos;19 Melilla;Analfabetos;2015;0,5
Ambos sexos;19 Melilla;Analfabetos;2016;0,4
Ambos sexos;19 Melilla;Analfabetos;2017;0,6
Ambos sexos;19 Melilla;Analfabetos;2018;0,4
Ambos sexos;19 Melilla;Analfabetos;2019;0,4
Ambos sexos;19 Melilla;Analfabetos;2020;0,5
Ambos sexos;19 Melilla;Analfabetos;2021;0,5
Ambos sexos;19 Melilla;Analfabetos;2022;0,5
Ambos sexos;19 Melilla;Analfabetos;2023;0,5
Ambos sexos;19 Melilla;Analfabetos;2024;1,0
Ambos sexos;19 Melilla;Estudios primarios incompletos;2014;2,6
Ambos sexos;19 Melilla;Estudios primarios incompletos;2015;2,3
Ambos sexos;19 Melilla;Estudios primarios incompletos;2016;1,8
Ambos sexos;19 Melilla;Estudios primarios incompletos;2017;2,0
Ambos sexos;19 Melilla;Estudios primarios incompletos;2018;1,6
Ambos sexos;19 Melilla;Estudios primarios incompletos;2019;1,3
Ambos sexos;19 Melilla;Estudios primarios incompletos;2020;0,8
Ambos sexos;19 Melilla;Estudios primarios incompletos;2021;0,8
Ambos sexos;19 Melilla;Estudios primarios incompletos;2022;1,3
Ambos sexos;19 Melilla;Estudios primarios incompletos;2023;0,9
Ambos sexos;19 Melilla;Estudios primarios incompletos;2024;1,2
Ambos sexos;19 Melilla;Educación primaria;2014;2,9
Ambos sexos;19 Melilla;Educación primaria;2015;3,9
Ambos sexos;19 Melilla;Educación primaria;2016;4,4
Ambos sexos;19 Melilla;Educación primaria;2017;4,0
Ambos sexos;19 Melilla;Educación primaria;2018;5,2
Ambos sexos;19 Melilla;Educación primaria;2019;4,6
Ambos sexos;19 Melilla;Educación primaria;2020;4,5
Ambos sexos;19 Melilla;Educación primaria;2021;4,4
Ambos sexos;19 Melilla;Educación primaria;2022;4,3
Ambos sexos;19 Melilla;Educación primaria;2023;3,7
Ambos sexos;19 Melilla;Educación primaria;2024;4,0
Ambos sexos;19 Melilla;Primera etapa de Educación Secundaria y similar;2014;7,3
Ambos sexos;19 Melilla;Primera etapa de Educación Secundaria y similar;2015;9,1
Ambos sexos;19 Melilla;Primera etapa de Educación Secundaria y similar;2016;9,4
Ambos sexos;19 Melilla;Primera etapa de Educación Secundaria y similar;2017;8,6
Ambos sexos;19 Melilla;Primera etapa de Educación Secundaria y similar;2018;10,3
Ambos sexos;19 Melilla;Primera etapa de Educación Secundaria y similar;2019;9,4
Ambos sexos;19 Melilla;Primera etapa de Educación Secundaria y similar;2020;8,3
Ambos sexos;19 Melilla;Primera etapa de Educación Secundaria y similar;2021;10,0
Ambos sexos;19 Melilla;Primera etapa de Educación Secundaria y similar;2022;8,4
Ambos sexos;19 Melilla;Primera etapa de Educación Secundaria y similar;2023;9,1
Ambos sexos;19 Melilla;Primera etapa de Educación Secundaria y similar;2024;10,4
Ambos sexos;19 Melilla;Segunda etapa de educación secundaria, con orientación general;2014;5,3
Ambos sexos;19 Melilla;Segunda etapa de educación secundaria, con orientación general;2015;5,2
Ambos sexos;19 Melilla;Segunda etapa de educación secundaria, con orientación general;2016;6,1
Ambos sexos;19 Melilla;Segunda etapa de educación secundaria, con orientación general;2017;7,2
Ambos sexos;19 Melilla;Segunda etapa de educación secundaria, con orientación general;2018;5,8
Ambos sexos;19 Melilla;Segunda etapa de educación secundaria, con orientación general;2019;5,2
Ambos sexos;19 Melilla;Segunda etapa de educación secundaria, con orientación general;2020;6,2
Ambos sexos;19 Melilla;Segunda etapa de educación secundaria, con orientación general;2021;5,7
Ambos sexos;19 Melilla;Segunda etapa de educación secundaria, con orientación general;2022;4,9
Ambos sexos;19 Melilla;Segunda etapa de educación secundaria, con orientación general;2023;4,3
Ambos sexos;19 Melilla;Segunda etapa de educación secundaria, con orientación general;2024;4,4
Ambos sexos;19 Melilla;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2014;4,1
Ambos sexos;19 Melilla;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2015;3,1
Ambos sexos;19 Melilla;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2016;3,1
Ambos sexos;19 Melilla;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2017;2,6
Ambos sexos;19 Melilla;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2018;3,3
Ambos sexos;19 Melilla;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2019;4,2
Ambos sexos;19 Melilla;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2020;3,8
Ambos sexos;19 Melilla;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2021;2,9
Ambos sexos;19 Melilla;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2022;3,9
Ambos sexos;19 Melilla;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2023;4,3
Ambos sexos;19 Melilla;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2024;4,4
Ambos sexos;19 Melilla;Educación superior;2014;11,5
Ambos sexos;19 Melilla;Educación superior;2015;11,5
Ambos sexos;19 Melilla;Educación superior;2016;11,1
Ambos sexos;19 Melilla;Educación superior;2017;12,1
Ambos sexos;19 Melilla;Educación superior;2018;12,8
Ambos sexos;19 Melilla;Educación superior;2019;12,8
Ambos sexos;19 Melilla;Educación superior;2020;15,1
Ambos sexos;19 Melilla;Educación superior;2021;15,2
Ambos sexos;19 Melilla;Educación superior;2022;14,4
Ambos sexos;19 Melilla;Educación superior;2023;13,9
Ambos sexos;19 Melilla;Educación superior;2024;13,7
